text,target
"[223   2   1   0   2   1   1   0   0   2   0   1   0   0   0   0   2   0
   1   0   0   4   0   0   0   0   1   0   0   1   0   0   0   1   0   0
   1   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0
   2   0   0   0   0   1   0   0   1   0   1   0   0   0   0   0   0   0
   0   0   0   0   0   2   0   0   0   0   0   0   0   0   0   1   1   0
   0   0   0   0   0   0   0   0   0   0   0]",1
"[92  2  1  0  0  0  3  0  0  1  0  0  0  1  0  0  0  0  0  1  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  2  0  0]",1
"[145   8   3   1   4   2   0   0   1   1   4   1   1   0   0   1   3   0
   0   1   0   2   0   0   1   1   0   0   0   0   0   0   0   0   1   0
   0   0   0   0   0   0   0   0   0   0   0   1   0   1   0   1   0   0
   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   1   0   0   1   0   0   2   0   1   1   0   1   0   1   1   0
   0   0   0   0   0   0   0   0   0   0   0]",3
"[54  6  1  0  0  1  0  3  1  0  0  2  0  0  0  3  1  0  0  0  0  0  0  1
  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  1  0  0
  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  2  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",1
"[109   3   2   2   0   0   0   0   2   0   1   0   0   0   0   0   0   0
   0   0   0   0   1   0   1   0   0   0   0   0   0   0   1   0   0   1
   0   0   0   1   0   0   0   0   0   1   0   1   1   0   0   0   0   0
   0   0   0   1   0   0   0   0   0   1   0   0   0   1   0   0   1   0
   0   0   1   0   3   1   0   0   1   1   0   0   0   0   0   0   0   0
   0   0   0   1   0   0   0   0   0   3   0]",1
"[136  11   4   0   3   1   1   0   0   1   3   1   0   3   0   0   0   0
   0   0   2   0   0   1   2   0   0   1   0   0   0   0   0   0   0   0
   0   0   0   0   0   2   0   0   2   0   0   0   0   0   2   0   1   1
   0   2   0   0   0   0   0   0   0   1   0   0   0   0   0   0   1   0
   1   0   1   0   0   0   0   0   0   0   1   0   1   0   0   1   0   1
   0   0   1   1   0   0   0   0   0   0   1]",3
"[124   7   0   2   0   0   1   0   0   1   0   0   0   1   0   0   0   0
   0   0   1   0   0   0   0   0   0   0   0   1   0   0   0   0   2   0
   1   0   3   0   0   0   0   4   1   0   1   1   0   0   0   0   0   0
   0   0   0   1   0   1   0   0   0   1   0   0   0   0   0   0   0   0
   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   1
   0   0   0   0   0   0   0   0   0   0   0]",3
"[135  23   1   5   0   0   0   0   1   1   0   2   0   0   3   3   2   0
   0   0   1   0   0   2   0   0   0   0   1   1   0   0   0   0   0   1
   0   0   0   0   1   0   0   1   0   0   0   0   0   0   1   0   1   0
   2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   1   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   1   0   0   0   1   0   0]",1
"[329  14   2   6   0   3   0   5   0   0   0   3   2   2   1   0   3   0
   0   0   1   6   1   0   0   1   1   2   1   0   0   0   2   3   1   3
   0   0   0   1   0   0   2   3   0   0   0   0   2   1   1   1   0   0
   0   0   0   1   0   1   1   0   0   0   0   0   0   0   0   0   1   0
   0   0   0   0   2   1   2   0   0   0   2   0   0   0   0   0   2   0
   0   0   0   0   0   1   0   0   0   2   1]",4
"[78 10  7  3  0  0  1  1  0  0  0  0  0  0  1  0  0  0  1  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0
  0  0  0  0  0]",2
"[155  11   0   1   0   2   2   2   1   2   1   0   0   0   1   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0
   0   0   0   0   0   0   0   0   0   1   1   0   0   0   0   1   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   1
   0   0   1   1   0   0   0   0   1   0   0]",3
"[55 12  0  1  0  0  0  3  0  0  0  2  0  0  1  0  0  0  0  0  0  0  0  1
  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0
  0  1  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",1
"[117   7   3   0   0   1   0   0   1   1   0   0   0   0   0   1   4   0
   0   0   0   0   0   0   0   0   1   0   0   0   0   1   0   0   0   0
   0   0   0   1   2   2   0   0   0   0   4   0   0   0   0   0   0   0
   0   0   1   0   1   0   0   0   0   1   0   0   1   0   0   0   0   0
   0   0   0   1   0   0   0   0   0   0   0   0   2   1   0   0   0   2
   0   0   0   0   0   0   1   0   0   0   1]",1
"[64  6  1  0  1  0  1  2  0  0  0  0  1  2  0  2  0  0  0  0  0  3  0  0
  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",3
"[57  9  0  2  1  0  0  1  0  1  1  0  2  0  0  1  1  0  0  0  0  0  0  1
  1  1  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  1  0  0  0  0
  0  0  0  1  0  0  0  0  0  0  0  0  0  1  0  0  0  1  0  0  0  0  0  0
  1  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  1  1  0  0  0  0  0
  0  0  0  0  0]",3
"[86  5  1  3  0  2  1  0  0  1  1  0  1  0  0  0  1  0  0  0  1  0  0  0
  0  0  0  0  1  0  0  0  0  0  2  0  0  0  1  0  0  0  0  0  1  0  0  0
  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",3
"[116   2   1   0   0   1   0   0   2   0   0   0   0   0   0   0   0   1
   0   0   0   0   0   0   0   3   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0
   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   2
   0   0   0   0   0   0   0   0   0   0   1]",1
"[123  17   0   0   3   4   2   0   2   2   1   1   2   0   0   3   0   0
   0   1   2   0   0   0   0   0   0   0   0   0   0   0   0   1   2   0
   0   0   0   0   0   2   0   0   0   0   3   0   0   0   0   0   0   0
   0   0   3   0   0   1   0   1   0   0   0   0   0   0   0   0   1   0
   0   0   1   0   0   0   1   0   0   0   0   1   2   0   0   0   1   0
   0   0   0   0   0   0   0   0   0   0   0]",3
"[60  1  2  0  3  0  1  0  1  0  2  0  0  0  1  0  0  0  0  0  2  0  0  0
  0  1  0  0  0  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  1  1  0
  0  0  0  0  0  0  0  1  0  0  0  0  0  1  0  3  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3
  0  0  0  0  0]",1
"[93 17  1  0  0  0  0  0  1  1  0  3  0  0  0  0  0  2  0  1  0  0  0  0
  0  0  2  0  0  0  0  0  0  0  0  0  1  2  0  0  0  0  0  0  0  1  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0
  0  0  0  0  0]",1
"[87  3  1  5  0  0  0  0  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0
  0  2  0  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  1
  0  0  0  0  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  1  0  0  0  0
  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  2  0  0  0  0]",1
"[62 14  5  0  3  0  2  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  2  0  0  0  0  0
  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",1
"[113   4   0   1   0   1   0   0   2   0   0   0   0   0   0   0   0   0
   0   0   3   0   0   1   1   0   0   0   0   0   1   2   0   0   2   0
   0   0   2   0   5   2   0   3   0   1   2   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   1
   1   0   0   1   0   0   0   0   0   0   1   0   2   0   0   0   0   2
   0   0   0   0   0   0   0   0   0   0   0]",3
"[115   8   1   1   0   1   1   1   1   1   0   1   2   0   1   0   0   0
   1   1   0   0   1   0   0   0   0   0   0   0   0   0   0   0   1   1
   0   0   0   0   1   0   0   0   0   0   0   0   1   1   0   0   0   0
   0   0   1   0   0   0   1   0   0   1   0   0   0   0   0   0   0   0
   0   0   0   0   1   1   0   0   1   0   0   0   0   0   0   1   0   0
   0   0   0   1   0   0   0   0   0   0   0]",4
"[58  4  0  2  0  1  0  2  0  1  0  0  0  0  0  0  0  0  0  1  1  0  1  0
  0  1  0  0  0  0  0  0  0  0  0  0  0  0  2  0  0  0  0  0  0  1  0  0
  0  0  0  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1
  0  0  0  0  0]",1
"[92  3  0  1  0  0  2  0  1  0  0  1  0  0  0  0  0  0  0  1  1  0  0  0
  1  1  0  0  1  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  1  0
  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  1  0  0  0  0
  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  1
  0  0  0  0  0]",1
"[66  7  0  0  3  1  1  0  1  0  1  1  0  1  0  1  0  0  0  1  1  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  2  0  0  0  0
  0  0  0  0  0  0  0  1  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  2
  0  0  0  0  0  0  0  1  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0]",3
"[55  4  0  0  0  1  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  0  1  0  0  0  0
  0  0  0  1  0  0  0  0  1  0  0  0  0  1  0  0  0  1  0  0  0  0  0  2
  0  0  0  1  0  0  0  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",3
"[123  12   4   0   1   2   0   0   0   2   1   0   0   1   0   1   0   0
   0   2   1   0   0   0   2   1   0   0   1   0   0   0   0   0   0   0
   0   0   0   1   0   0   0   3   1   0   1   1   0   0   0   1   0   0
   0   0   1   2   0   1   0   1   0   0   0   0   0   0   0   0   1   0
   0   3   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   1
   3   0   2   1   0   1   0   0   0   0   0]",3
"[68  1  1  1  0  1  0  0  0  0  0  0  0  1  0  1  0  0  1  0  0  1  0  0
  0  0  0  0  0  0  0  0  0  0  1  0  0  0  1  0  0  0  0  0  2  1  0  0
  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0
  0  0  0  0  0]",3
"[87  2  0  0  3  0  1  0  0  2  1  0  0  0  1  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  1  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  1  0  0  0  0  0  0  0  0  0  0  0  1  0  2  0  0  0  0  0  0  0  0
  2  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",1
"[119   8   2   0   2   1   0   0   1   1   0   1   1   0   0   0   0   0
   0   0   1   0   1   0   0   0   0   0   0   1   0   0   0   1   2   0
   0   0   0   1   0   1   0   0   0   1   0   2   0   0   0   0   0   0
   0   0   1   0   0   0   0   0   4   0   0   0   0   1   0   1   0   0
   0   0   1   0   0   0   0   0   0   0   0   0   1   0   0   0   1   0
   1   1   0   0   0   2   0   0   2   0   0]",1
"[76  4  1  3  0  0  0  0  2  1  0  0  1  0  1  0  0  0  1  0  0  0  1  0
  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",1
"[90  3  4  2  0  2  0  0  2  0  0  0  0  0  0  0  0  0  0  0  5  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  2  0  0  1  1  0  0  0  1  0  0  1  0
  0  0  0  0  0  0  0  0  0  0  0  1  0  3  0  1  0  0  1  0  0  0  0  0
  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  1  1  0  0
  0  0  0  0  0]",3
"[304   6   0   0   6   5   0   1   0   3   3   2   2   2   0   2   0   2
   1   0   0   0   0   0   1   1   0   1   3   1   1   0   0   3   1   1
   0   1   0   0   0   0   3   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   2   0   0   1   0   1   1   0   0
   0   1   1   0   0   2   0   0   0   0   0   0   0   0   0   0   1   0
   0   0   1   1   0   0   0   1   0   0   0]",2
"[128   6   0   0   0   1   2   0   1   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   1   0
   0   0   0   0   0   0   0   0   0   1   0   3   1   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   2   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   2   1   0   0   0]",1
"[356  11   3   0   3   4   0   0   2   2   3   1   0   0   0   0   4   2
   0   3   0   5   0   0   0   0   1   0   2   0   2   0   1   1   0   2
   1   0   0   0   4   0   1   0   0   0   0   1   2   0   0   0   0   1
   0   0   0   1   2   0   1   0   3   0   1   0   2   0   0   0   0   0
   0   0   0   0   1   1   0   0   3   2   1   2   0   0   0   0   1   0
   0   0   1   0   0   0   0   0   1   0   0]",0
"[111   4   1   0   0   1   0   0   2   1   0   0   0   1   0   4   0   0
   0   0   5   0   1   0   0   0   0   1   0   0   0   0   0   0   1   0
   0   0   0   0   0   0   0   0   0   1   0   0   0   0   1   2   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0
   1   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0
   0   0   3   0   0   0   0   0   0   0   0]",3
"[148   5   1   0   2   0   1   0   1   1   1   0   0   1   0   1   0   5
   0   1   0   0   0   0   2   0   1   2   0   1   0   0   0   0   0   0
   0   3   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   1
   1   0   0   0   0   1   0   0   0   0   0   0   0   0   2   1   0   0
   0   0   0   1   0   0   0   0   1   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   2   1   0   0   0]",1
"[278  39   2   6   0   3   0   2   0   0   0   0   0   0   0   0   1   3
   1   1   0   0   1   1   0   3   0   0   0   0   1   0   4   1   0   0
   2   0   4   0   1   0   0   0   3   0   0   1   0   1   2   0   4   0
   1   0   0   0   0   1   0   0   0   1   0   0   2   5   1   0   0   0
   0   2   0   0   0   0   0   0   0   3   1   0   0   0   0   0   1   0
   0   1   0   0   1   0   0   1   2   0   0]",1
"[86  0  1  1  1  1  3  0  1  0  0  0  0  0  1  0  0  2  2  0  0  0  1  0
  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  1  0  0  0  0  0  0  0  2  0  0  0  0  0  0  1  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  1  0  1
  2  0  0  0  0]",1
"[145  22   5   1   0   0   1   1   1   2   0   1   0   0   1   2   2   1
   0   0   0   0   0   0   0   1   0   0   2   0   1   0   0   0   0   1
   0   1   0   1   1   0   2   0   0   1   0   0   0   0   1   0   2   0
   2   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3   0   0
   0   1   0   0   0   2   0   0   0   0   1]",1
"[112   7   4   2   5   0   3   1   2   1   0   0   0   2   1   0   0   1
   1   0   0   0   0   0   0   2   0   0   0   0   0   1   0   0   0   0
   0   0   0   2   0   0   0   0   0   0   1   0   1   0   0   0   1   1
   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0
   0   0   2   0   1   0   0   0   0   0   1   1   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0]",1
"[56  6  0  0  1  0  2  0  0  0  1  1  0  0  0  0  0  0  0  1  1  0  0  0
  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0
  0  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0
  0  0  0  0  0]",3
"[139   6   1   0   0   0   0   0   1   0   0   0   0   0   0   0   1   0
   0   0   0   2   0   0   0   0   0   0   0   1   0   1   0   0   1   1
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   1   0   0   1   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   1   0   0   0   1   0   0]",1
"[134  12   1   1   1   1   0   1   0   0   1   1   1   0   0   2   2   2
   2   0   0   1   0   0   0   1   2   0   0   0   0   2   1   0   0   0
   1   2   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   2   0   0   1   0   0   0
   1   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   1
   0   0   0   0   0   0   1   1   0   0   0]",1
"[209  16   2   0   2   4   0   4   1   2   0   1   3   0   0   2   2   4
   0   0   0   0   1   0   0   0   0   1   0   0   0   1   0   0   0   0
   0   0   0   0   3   0   1   0   0   0   0   0   1   0   0   0   0   0
   0   1   0   0   0   1   0   0   3   0   0   0   0   0   0   1   0   0
   0   1   0   0   0   0   0   0   1   0   1   2   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   1   0   0]",5
"[97  6  1  0  0  0  1  0  0  0  0  0  0  1  0  1  0  0  0  0  1  0  0  0
  0  1  1  0  1  1  0  0  0  1  1  0  0  0  0  1  0  0  0  0  1  0  1  0
  0  0  0  0  0  0  0  0  2  0  1  2  0  1  0  0  0  0  0  0  1  0  0  0
  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  1  5  0  0  1  0  0
  0  0  0  0  0]",3
"[98  7  1  0  0  0  4  2  0  1  1  0  0  0  0  0  0  0  0  1  0  0  1  2
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  0  1  0  0  0  0
  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0
  0  0  0  1  0  0  0  0  0  0  0  0  2  0  2  0  0  0  0  0  0  1  1  0
  0  0  0  0  0]",4
"[193   0   0   0   3   1   0   0   0   1   1   0   0   0   0   0   0   0
   0   1   0   0   0   0   0   1   0   0   3   0   0   2   1   0   1   0
   1   0   0   1   0   0   0   0   1   1   0   2   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0
   0   0   0   0   0   0   0   1   0   0   0   0   0   0   1   0   0   2
   0   0   0   0   0   1   0   0   0   1   0]",1
"[123   1   2   0   0   3   0   0   1   1   0   0   0   2   0   0   2   2
   0   0   0   0   2   0   0   0   0   0   0   0   0   2   0   0   0   0
   0   0   0   0   0   5   0   0   1   0   0   0   0   0   0   0   0   0
   1   0   0   0   0   1   0   0   1   0   0   0   0   0   0   0   2   0
   0   0   0   0   0   0   0   0   0   0   1   0   0   1   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0]",1
"[86  8  2  0  4  0  0  0  0  1  2  0  2  0  0  1  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  1  0  0  2  0  0  0  0  0  1  0  1  1  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  3  0  0  0  0  0  0  0  1  0  0
  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  2  0  0  0  0  3
  0  0  0  0  0]",3
"[175   5   1   0   0   1   0   0   2   1   0   1   0   2   1   1   0   0
   0   0   0   0   0   3   1   1   0   3   0   0   1   0   0   1   0   0
   0   0   0   0   3   0   0   0   0   1   0   0   1   1   0   0   0   1
   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   2   1   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   0   0   0   0]",1
"[207   5   1   0   0   1   1   0   1   1   2   0   0   1   1   3   1   0
   0   1   0   1   0   0   0   1   2   0   0   0   0   0   0   0   0   0
   1   0   0   0   5   0   1   2   2   0   0   0   1   1   4   4   0   0
   0   0   0   0   0   0   1   0   0   1   0   6   1   0   0   0   0   0
   0   0   0   0   1   0   0   0   0   0   0   1   0   0   0   1   1   1
   0   0   0   0   1   0   0   0   0   0   0]",1
"[63  4  0  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  1  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  2  0  1  0  0
  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0]",3
"[73  4  0  0  2  0  0  0  0  0  2  0  1  0  1  1  0  1  0  0  0  0  0  0
  0  1  0  2  0  0  0  0  0  0  0  0  0  1  1  1  0  0  0  1  0  0  1  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1
  0  0  0  0  0]",3
"[114   4   0   1   0   2   0   0   0   1   1   0   0   0   0   0   0   1
   0   1   0   0   0   1   0   1   0   0   0   2   0   0   0   0   4   0
   0   0   0   1   0   0   0   0   0   2   0   0   0   0   0   0   0   1
   0   0   0   1   0   0   0   0   0   1   0   0   0   0   0   0   0   0
   4   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
   0   0   0   0   0   0   0   1   0   0   0]",1
